OBJECTID,Src_Elv,Src_Slope,Src_SlopeD,SRTM_Elv,SRTM_Slope,SRTM_SlpeD,Src_Lndfrm,Src_Lyth,SmplNam_v1,TypeNam_v1,Shape_Leng,Shape_Area,Legenda
14272,< 600,2,2 - <5,< 600,1,<2,RePPProT: flat to undulating karstic plains with hums,RePPProT Destom: undullating plain,Limestone foothills,Limestone foothills with slope 2ï¿½ï¿½ -,20.63663436,0.254346972,Pertanian Lahan Kering Campur
14272,< 600,2,2 - <5,< 600,1,<2,RePPProT: flat to undulating karstic plains with hums,RePPProT Destom: undullating plain,Limestone foothills,Limestone foothills with slope 2ï¿½ï¿½ -,20.63663436,0.254346972,Pertanian Lahan Kering Campur
14272,< 600,2,2 - <5,< 600,1,<2,RePPProT: flat to undulating karstic plains with hums,RePPProT Destom: undullating plain,Limestone foothills,Limestone foothills with slope 2ï¿½ï¿½ -,20.63663436,0.254346972,Pertanian Lahan Kering Campur
14272,< 600,2,2 - <5,< 600,1,<2,RePPProT: flat to undulating karstic plains with hums,RePPProT Destom: undullating plain,Limestone foothills,Limestone foothills with slope 2ï¿½ï¿½ -,20.63663436,0.254346972,Pertanian Lahan Kering Campur
14272,< 600,2,2 - <5,< 600,1,<2,RePPProT: flat to undulating karstic plains with hums,RePPProT Destom: undullating plain,Limestone foothills,Limestone foothills with slope 2ï¿½ï¿½ -,20.63663436,0.254346972,Pertanian Lahan Kering Campur
14272,< 600,2,2 - <5,< 600,1,<2,RePPProT: flat to undulating karstic plains with hums,RePPProT Destom: undullating plain,Limestone foothills,Limestone foothills with slope 2ï¿½ï¿½ -,20.63663436,0.254346972,Pertanian Lahan Kering Campur
14272,< 600,2,2 - <5,< 600,1,<2,RePPProT: flat to undulating karstic plains with hums,RePPProT Destom: undullating plain,Limestone foothills,Limestone foothills with slope 2ï¿½ï¿½ -,20.63663436,0.254346972,Pertanian Lahan Kering Campur
14272,< 600,2,2 - <5,< 600,1,<2,RePPProT: flat to undulating karstic plains with hums,RePPProT Destom: undullating plain,Limestone foothills,Limestone foothills with slope 2ï¿½ï¿½ -,20.63663436,0.254346972,Pertanian Lahan Kering Campur
14272,< 600,2,2 - <5,< 600,1,<2,RePPProT: flat to undulating karstic plains with hums,RePPProT Destom: undullating plain,Limestone foothills,Limestone foothills with slope 2ï¿½ï¿½ -,20.63663436,0.254346972,Pertanian Lahan Kering Campur
14272,< 600,2,2 - <5,< 600,1,<2,RePPProT: flat to undulating karstic plains with hums,RePPProT Destom: undullating plain,Limestone foothills,Limestone foothills with slope 2ï¿½ï¿½ -,20.63663436,0.254346972,Pertanian Lahan Kering Campur
14272,< 600,2,2 - <5,< 600,1,<2,RePPProT: flat to undulating karstic plains with hums,RePPProT Destom: undullating plain,Limestone foothills,Limestone foothills with slope 2ï¿½ï¿½ -,20.63663436,0.254346972,Pertanian Lahan Kering Campur
14272,< 600,2,2 - <5,< 600,1,<2,RePPProT: flat to undulating karstic plains with hums,RePPProT Destom: undullating plain,Limestone foothills,Limestone foothills with slope 2ï¿½ï¿½ -,20.63663436,0.254346972,Pertanian Lahan Kering Campur
14272,< 600,2,2 - <5,< 600,1,<2,RePPProT: flat to undulating karstic plains with hums,RePPProT Destom: undullating plain,Limestone foothills,Limestone foothills with slope 2ï¿½ï¿½ -,20.63663436,0.254346972,Pertanian Lahan Kering Campur
14272,< 600,2,2 - <5,< 600,1,<2,RePPProT: flat to undulating karstic plains with hums,RePPProT Destom: undullating plain,Limestone foothills,Limestone foothills with slope 2ï¿½ï¿½ -,20.63663436,0.254346972,Pertanian Lahan Kering Campur
14272,< 600,2,2 - <5,< 600,1,<2,RePPProT: flat to undulating karstic plains with hums,RePPProT Destom: undullating plain,Limestone foothills,Limestone foothills with slope 2ï¿½ï¿½ -,20.63663436,0.254346972,Pertanian Lahan Kering Campur
14272,< 600,2,2 - <5,< 600,1,<2,RePPProT: flat to undulating karstic plains with hums,RePPProT Destom: undullating plain,Limestone foothills,Limestone foothills with slope 2ï¿½ï¿½ -,20.63663436,0.254346972,Pertanian Lahan Kering Campur
14272,< 600,2,2 - <5,< 600,1,<2,RePPProT: flat to undulating karstic plains with hums,RePPProT Destom: undullating plain,Limestone foothills,Limestone foothills with slope 2ï¿½ï¿½ -,20.63663436,0.254346972,Pertanian Lahan Kering Campur
14272,< 600,2,2 - <5,< 600,1,<2,RePPProT: flat to undulating karstic plains with hums,RePPProT Destom: undullating plain,Limestone foothills,Limestone foothills with slope 2ï¿½ï¿½ -,20.63663436,0.254346972,Pertanian Lahan Kering Campur
14272,< 600,2,2 - <5,< 600,1,<2,RePPProT: flat to undulating karstic plains with hums,RePPProT Destom: undullating plain,Limestone foothills,Limestone foothills with slope 2ï¿½ï¿½ -,20.63663436,0.254346972,Pertanian Lahan Kering Campur
14272,< 600,2,2 - <5,< 600,1,<2,RePPProT: flat to undulating karstic plains with hums,RePPProT Destom: undullating plain,Limestone foothills,Limestone foothills with slope 2ï¿½ï¿½ -,20.63663436,0.254346972,Pertanian Lahan Kering Campur
14272,< 600,2,2 - <5,< 600,1,<2,RePPProT: flat to undulating karstic plains with hums,RePPProT Destom: undullating plain,Limestone foothills,Limestone foothills with slope 2ï¿½ï¿½ -,20.63663436,0.254346972,Pertanian Lahan Kering Campur
14272,< 600,2,2 - <5,< 600,1,<2,RePPProT: flat to undulating karstic plains with hums,RePPProT Destom: undullating plain,Limestone foothills,Limestone foothills with slope 2ï¿½ï¿½ -,20.63663436,0.254346972,Pertanian Lahan Kering Campur
14272,< 600,2,2 - <5,< 600,1,<2,RePPProT: flat to undulating karstic plains with hums,RePPProT Destom: undullating plain,Limestone foothills,Limestone foothills with slope 2ï¿½ï¿½ -,20.63663436,0.254346972,Pertanian Lahan Kering Campur
14272,< 600,2,2 - <5,< 600,1,<2,RePPProT: flat to undulating karstic plains with hums,RePPProT Destom: undullating plain,Limestone foothills,Limestone foothills with slope 2ï¿½ï¿½ -,20.63663436,0.254346972,Pertanian Lahan Kering Campur
14272,< 600,2,2 - <5,< 600,1,<2,RePPProT: flat to undulating karstic plains with hums,RePPProT Destom: undullating plain,Limestone foothills,Limestone foothills with slope 2ï¿½ï¿½ -,20.63663436,0.254346972,Pertanian Lahan Kering Campur
14272,< 600,2,2 - <5,< 600,1,<2,RePPProT: flat to undulating karstic plains with hums,RePPProT Destom: undullating plain,Limestone foothills,Limestone foothills with slope 2ï¿½ï¿½ -,20.63663436,0.254346972,Pertanian Lahan Kering Campur
14272,< 600,2,2 - <5,< 600,1,<2,RePPProT: flat to undulating karstic plains with hums,RePPProT Destom: undullating plain,Limestone foothills,Limestone foothills with slope 2ï¿½ï¿½ -,20.63663436,0.254346972,Pertanian Lahan Kering Campur
14272,< 600,2,2 - <5,< 600,1,<2,RePPProT: flat to undulating karstic plains with hums,RePPProT Destom: undullating plain,Limestone foothills,Limestone foothills with slope 2ï¿½ï¿½ -,20.63663436,0.254346972,Pertanian Lahan Kering Campur
14272,< 600,2,2 - <5,< 600,1,<2,RePPProT: flat to undulating karstic plains with hums,RePPProT Destom: undullating plain,Limestone foothills,Limestone foothills with slope 2ï¿½ï¿½ -,20.63663436,0.254346972,Pertanian Lahan Kering Campur
14272,< 600,2,2 - <5,< 600,1,<2,RePPProT: flat to undulating karstic plains with hums,RePPProT Destom: undullating plain,Limestone foothills,Limestone foothills with slope 2ï¿½ï¿½ -,20.63663436,0.254346972,Pertanian Lahan Kering Campur
14272,< 600,2,2 - <5,< 600,1,<2,RePPProT: flat to undulating karstic plains with hums,RePPProT Destom: undullating plain,Limestone foothills,Limestone foothills with slope 2ï¿½ï¿½ -,20.63663436,0.254346972,Pertanian Lahan Kering Campur
14272,< 600,2,2 - <5,< 600,1,<2,RePPProT: flat to undulating karstic plains with hums,RePPProT Destom: undullating plain,Limestone foothills,Limestone foothills with slope 2ï¿½ï¿½ -,20.63663436,0.254346972,Pertanian Lahan Kering Campur
14272,< 600,2,2 - <5,< 600,1,<2,RePPProT: flat to undulating karstic plains with hums,RePPProT Destom: undullating plain,Limestone foothills,Limestone foothills with slope 2ï¿½ï¿½ -,20.63663436,0.254346972,Pertanian Lahan Kering Campur
14272,< 600,2,2 - <5,< 600,1,<2,RePPProT: flat to undulating karstic plains with hums,RePPProT Destom: undullating plain,Limestone foothills,Limestone foothills with slope 2ï¿½ï¿½ -,20.63663436,0.254346972,Pertanian Lahan Kering Campur
14272,< 600,2,2 - <5,< 600,1,<2,RePPProT: flat to undulating karstic plains with hums,RePPProT Destom: undullating plain,Limestone foothills,Limestone foothills with slope 2ï¿½ï¿½ -,20.63663436,0.254346972,Pertanian Lahan Kering Campur
14272,< 600,2,2 - <5,< 600,1,<2,RePPProT: flat to undulating karstic plains with hums,RePPProT Destom: undullating plain,Limestone foothills,Limestone foothills with slope 2ï¿½ï¿½ -,20.63663436,0.254346972,Pertanian Lahan Kering Campur
14272,< 600,2,2 - <5,< 600,1,<2,RePPProT: flat to undulating karstic plains with hums,RePPProT Destom: undullating plain,Limestone foothills,Limestone foothills with slope 2ï¿½ï¿½ -,20.63663436,0.254346972,Pertanian Lahan Kering Campur
14272,< 600,2,2 - <5,< 600,1,<2,RePPProT: flat to undulating karstic plains with hums,RePPProT Destom: undullating plain,Limestone foothills,Limestone foothills with slope 2ï¿½ï¿½ -,20.63663436,0.254346972,Pertanian Lahan Kering Campur
14272,< 600,2,2 - <5,< 600,1,<2,RePPProT: flat to undulating karstic plains with hums,RePPProT Destom: undullating plain,Limestone foothills,Limestone foothills with slope 2ï¿½ï¿½ -,20.63663436,0.254346972,Pertanian Lahan Kering Campur
14272,< 600,2,2 - <5,< 600,1,<2,RePPProT: flat to undulating karstic plains with hums,RePPProT Destom: undullating plain,Limestone foothills,Limestone foothills with slope 2ï¿½ï¿½ -,20.63663436,0.254346972,Pertanian Lahan Kering Campur
14272,< 600,2,2 - <5,< 600,1,<2,RePPProT: flat to undulating karstic plains with hums,RePPProT Destom: undullating plain,Limestone foothills,Limestone foothills with slope 2ï¿½ï¿½ -,20.63663436,0.254346972,Pertanian Lahan Kering Campur
14272,< 600,2,2 - <5,< 600,1,<2,RePPProT: flat to undulating karstic plains with hums,RePPProT Destom: undullating plain,Limestone foothills,Limestone foothills with slope 2ï¿½ï¿½ -,20.63663436,0.254346972,Pertanian Lahan Kering Campur
14272,< 600,2,2 - <5,< 600,1,<2,RePPProT: flat to undulating karstic plains with hums,RePPProT Destom: undullating plain,Limestone foothills,Limestone foothills with slope 2ï¿½ï¿½ -,20.63663436,0.254346972,Pertanian Lahan Kering Campur
14272,< 600,2,2 - <5,< 600,1,<2,RePPProT: flat to undulating karstic plains with hums,RePPProT Destom: undullating plain,Limestone foothills,Limestone foothills with slope 2ï¿½ï¿½ -,20.63663436,0.254346972,Pertanian Lahan Kering Campur
14272,< 600,2,2 - <5,< 600,1,<2,RePPProT: flat to undulating karstic plains with hums,RePPProT Destom: undullating plain,Limestone foothills,Limestone foothills with slope 2ï¿½ï¿½ -,20.63663436,0.254346972,Pertanian Lahan Kering Campur
14272,< 600,2,2 - <5,< 600,1,<2,RePPProT: flat to undulating karstic plains with hums,RePPProT Destom: undullating plain,Limestone foothills,Limestone foothills with slope 2ï¿½ï¿½ -,20.63663436,0.254346972,Pertanian Lahan Kering Campur
14272,< 600,2,2 - <5,< 600,1,<2,RePPProT: flat to undulating karstic plains with hums,RePPProT Destom: undullating plain,Limestone foothills,Limestone foothills with slope 2ï¿½ï¿½ -,20.63663436,0.254346972,Pertanian Lahan Kering Campur
14272,< 600,2,2 - <5,< 600,1,<2,RePPProT: flat to undulating karstic plains with hums,RePPProT Destom: undullating plain,Limestone foothills,Limestone foothills with slope 2ï¿½ï¿½ -,20.63663436,0.254346972,Pertanian Lahan Kering Campur
14272,< 600,2,2 - <5,< 600,1,<2,RePPProT: flat to undulating karstic plains with hums,RePPProT Destom: undullating plain,Limestone foothills,Limestone foothills with slope 2ï¿½ï¿½ -,20.63663436,0.254346972,Pertanian Lahan Kering Campur
14272,< 600,2,2 - <5,< 600,1,<2,RePPProT: flat to undulating karstic plains with hums,RePPProT Destom: undullating plain,Limestone foothills,Limestone foothills with slope 2ï¿½ï¿½ -,20.63663436,0.254346972,Pertanian Lahan Kering Campur
14272,< 600,2,2 - <5,< 600,1,<2,RePPProT: flat to undulating karstic plains with hums,RePPProT Destom: undullating plain,Limestone foothills,Limestone foothills with slope 2ï¿½ï¿½ -,20.63663436,0.254346972,Pertanian Lahan Kering Campur
14272,< 600,2,2 - <5,< 600,1,<2,RePPProT: flat to undulating karstic plains with hums,RePPProT Destom: undullating plain,Limestone foothills,Limestone foothills with slope 2ï¿½ï¿½ -,20.63663436,0.254346972,Pertanian Lahan Kering Campur
14272,< 600,2,2 - <5,< 600,1,<2,RePPProT: flat to undulating karstic plains with hums,RePPProT Destom: undullating plain,Limestone foothills,Limestone foothills with slope 2ï¿½ï¿½ -,20.63663436,0.254346972,Pertanian Lahan Kering Campur
14272,< 600,2,2 - <5,< 600,1,<2,RePPProT: flat to undulating karstic plains with hums,RePPProT Destom: undullating plain,Limestone foothills,Limestone foothills with slope 2ï¿½ï¿½ -,20.63663436,0.254346972,Pertanian Lahan Kering Campur
14272,< 600,2,2 - <5,< 600,1,<2,RePPProT: flat to undulating karstic plains with hums,RePPProT Destom: undullating plain,Limestone foothills,Limestone foothills with slope 2ï¿½ï¿½ -,20.63663436,0.254346972,Pertanian Lahan Kering Campur
14272,< 600,2,2 - <5,< 600,1,<2,RePPProT: flat to undulating karstic plains with hums,RePPProT Destom: undullating plain,Limestone foothills,Limestone foothills with slope 2ï¿½ï¿½ -,20.63663436,0.254346972,Pertanian Lahan Kering Campur
14272,< 600,2,2 - <5,< 600,1,<2,RePPProT: flat to undulating karstic plains with hums,RePPProT Destom: undullating plain,Limestone foothills,Limestone foothills with slope 2ï¿½ï¿½ -,20.63663436,0.254346972,Pertanian Lahan Kering Campur
14272,< 600,2,2 - <5,< 600,1,<2,RePPProT: flat to undulating karstic plains with hums,RePPProT Destom: undullating plain,Limestone foothills,Limestone foothills with slope 2ï¿½ï¿½ -,20.63663436,0.254346972,Pertanian Lahan Kering Campur
14272,< 600,2,2 - <5,< 600,1,<2,RePPProT: flat to undulating karstic plains with hums,RePPProT Destom: undullating plain,Limestone foothills,Limestone foothills with slope 2ï¿½ï¿½ -,20.63663436,0.254346972,Pertanian Lahan Kering Campur
14272,< 600,2,2 - <5,< 600,1,<2,RePPProT: flat to undulating karstic plains with hums,RePPProT Destom: undullating plain,Limestone foothills,Limestone foothills with slope 2ï¿½ï¿½ -,20.63663436,0.254346972,Pertanian Lahan Kering Campur
14272,< 600,2,2 - <5,< 600,1,<2,RePPProT: flat to undulating karstic plains with hums,RePPProT Destom: undullating plain,Limestone foothills,Limestone foothills with slope 2ï¿½ï¿½ -,20.63663436,0.254346972,Pertanian Lahan Kering Campur
14272,< 600,2,2 - <5,< 600,1,<2,RePPProT: flat to undulating karstic plains with hums,RePPProT Destom: undullating plain,Limestone foothills,Limestone foothills with slope 2ï¿½ï¿½ -,20.63663436,0.254346972,Pertanian Lahan Kering Campur
14272,< 600,2,2 - <5,< 600,1,<2,RePPProT: flat to undulating karstic plains with hums,RePPProT Destom: undullating plain,Limestone foothills,Limestone foothills with slope 2ï¿½ï¿½ -,20.63663436,0.254346972,Pertanian Lahan Kering Campur
14272,< 600,2,2 - <5,< 600,1,<2,RePPProT: flat to undulating karstic plains with hums,RePPProT Destom: undullating plain,Limestone foothills,Limestone foothills with slope 2ï¿½ï¿½ -,20.63663436,0.254346972,Pertanian Lahan Kering Campur
14272,< 600,2,2 - <5,< 600,1,<2,RePPProT: flat to undulating karstic plains with hums,RePPProT Destom: undullating plain,Limestone foothills,Limestone foothills with slope 2ï¿½ï¿½ -,20.63663436,0.254346972,Pertanian Lahan Kering Campur
14272,< 600,2,2 - <5,< 600,1,<2,RePPProT: flat to undulating karstic plains with hums,RePPProT Destom: undullating plain,Limestone foothills,Limestone foothills with slope 2ï¿½ï¿½ -,20.63663436,0.254346972,Pertanian Lahan Kering Campur
14272,< 600,2,2 - <5,< 600,1,<2,RePPProT: flat to undulating karstic plains with hums,RePPProT Destom: undullating plain,Limestone foothills,Limestone foothills with slope 2ï¿½ï¿½ -,20.63663436,0.254346972,Sawah
14272,< 600,2,2 - <5,< 600,1,<2,RePPProT: flat to undulating karstic plains with hums,RePPProT Destom: undullating plain,Limestone foothills,Limestone foothills with slope 2ï¿½ï¿½ -,20.63663436,0.254346972,Sawah
14272,< 600,2,2 - <5,< 600,1,<2,RePPProT: flat to undulating karstic plains with hums,RePPProT Destom: undullating plain,Limestone foothills,Limestone foothills with slope 2ï¿½ï¿½ -,20.63663436,0.254346972,Sawah
14272,< 600,2,2 - <5,< 600,1,<2,RePPProT: flat to undulating karstic plains with hums,RePPProT Destom: undullating plain,Limestone foothills,Limestone foothills with slope 2ï¿½ï¿½ -,20.63663436,0.254346972,Sawah
14272,< 600,2,2 - <5,< 600,1,<2,RePPProT: flat to undulating karstic plains with hums,RePPProT Destom: undullating plain,Limestone foothills,Limestone foothills with slope 2ï¿½ï¿½ -,20.63663436,0.254346972,Sawah
14272,< 600,2,2 - <5,< 600,1,<2,RePPProT: flat to undulating karstic plains with hums,RePPProT Destom: undullating plain,Limestone foothills,Limestone foothills with slope 2ï¿½ï¿½ -,20.63663436,0.254346972,Tanah Terbuka
14272,< 600,2,2 - <5,< 600,1,<2,RePPProT: flat to undulating karstic plains with hums,RePPProT Destom: undullating plain,Limestone foothills,Limestone foothills with slope 2ï¿½ï¿½ -,20.63663436,0.254346972,Tanah Terbuka
